O,PEDS X LONDON WALL WEST SIDE WB,P,0,0,
P,UTC DUMMY STAGE 2,D,0,0,
Q,not used,D,0,0,
R,ALL RED DUMMY STREAM 0,D,0,0,
S,ALL RED DUMMY STREAM 1,D,0,0,
T,UTC DUMMY STAGE 6,D,0,0,
Phase type and conditions - end
Bus Priority - start
1,Moorgate,,,,,,,,,,,,
2,Moorgate Southbound and Right Turn,,,,,,,,,,,,
3,London Wall,,,,,,,,,,,,
4,London Wall Westbound and Right Turn,,,,,,,,,,,,
5,All Round Pedestrians,,,,,,,,,,,,
6,Moorgate Northbound,,,,,,,,,,,,
7,All Red - 00/070 Stream 1,,,,,,,,,,,,
8,Vehicles - 00/070 Stream 1,,,,,,,,,,,,
9,Peds - 00/070 Stream 1,,,,,,,,,,,,
Bus Priority - end
Stage Movements Under UTC Control - start
1,CAB,N
1,UTC,Y
1,Manual,Y
1,CLF (Non Base Time),Y
2,Fixed Time,Y
Stage Movements Under UTC Control - end
Prohibited Stages - start
0,4,3
1,4,3
1,6,0
2,1,0
2,4,3
2,6,0
4,3,0
5,4,3
6,4,3
Prohibited Stages - end
Phase Stage Demand Dependency - start
All Round Pedestrians,F,X
All Round Pedestrians,I,X
London Wall,C,X
London Wall,D,X
London Wall,H,X
London Wall Westbound and Right Turn,E,X
Peds - 00/070 Stream 1,M,X
Peds - 00/070 Stream 1,O,X
Phase Stage Demand Dependency - end
Linked Sites - start
Link Number,Link To Ped Controller On Site,Stage or Phase,Trigger Point,Memory,Link Delay Time,Inhibit Release Period,Override Time
0,00/000070/,C,E,RAM,7,2,0
Linked Sites - end
Comments - start
Version No,19
Linking,NONE
Comments,TFL SPEC ISSUE 19.  **2ND OTU @ 00/509.**  **Outstanding Snagging**
Detection,MVD - SINGLE LOOP - PUSH BUTTONS / TACTILES - iBUS (TSN 3557) - VEHICLE SCOOT
Amendments,NEW PROM (TFL SPEC ISSUE 19) INSTALLED & UTC COMMISSIONED FOR REVISED iBUS LAYOUT. 26-MAR-2023 SMITHP
Comments - end
