L,PED X N, E, W ARMS,P,0,0,
M,PED X NEW BRIDGE ST (S ARM),P,0,0,
N,UTC DUMMY STAGE 9,D,0,0,
O,UTC DUMMY STAGE 3,D,0,0,
P,UTC DUMMY STAGE 6,D,0,0,
Q,UTC DUMMY STAGE 7,D,0,0,
R,UTC DUMMY STAGE 8,D,0,0,
S,ALL RED DUMMY,D,0,0,
Phase type and conditions - end
Bus Priority - start
1,Stage 1,,,,,,,,,,,,
2,Stage 2,,,,,,,,,,,,
3,Stage 3,,,,,,,,,,,,
4,Stage 4,,,,,,,,,,,,
5,Stage 5,,,,,,,,,,,,
6,Stage 6,,,,,,,,,,,,
7,Stage 7,,,,,,,,,,,,
8,Stage 8,,,,,,,,,,,,
9,Stage 9,,,,,,,,,,,,
Bus Priority - end
Stage Movements Under UTC Control - start
0,UTC,Y
1,CLF (Non Base Time),Y
1,Manual,Y
1,Fixed Time,Y
Stage Movements Under UTC Control - end
Prohibited Stages - start
1,0,2
1,3,2
1,4,2
1,5,2
1,6,2
1,7,2
1,8,2
1,9,2
2,0,4
2,1,4
2,3,4
2,5,4
2,6,4
2,7,4
2,8,4
2,9,4
3,9,0
4,1,0
4,2,0
6,0,7
6,3,7
6,4,7
6,5,7
6,8,7
6,9,7
7,1,0
7,6,0
8,1,0
8,6,0
9,3,0
Prohibited Stages - end
Phase Stage Demand Dependency - start
Stage 3,E,X
Stage 3,G,X
Stage 3,K,X
Stage 5,L,X
Stage 5,M,X
Stage 9,E,X
Stage 9,G,X
Stage 9,K,X
Stage 9,M,X
Phase Stage Demand Dependency - end
Linked Sites - start
Link Number,Link To Ped Controller On Site,Stage or Phase,Trigger Point,Memory,Link Delay Time,Inhibit Release Period,Override Time
Linked Sites - end
Comments - start
Version No,26
Linking,NONE
Comments,TFL SPEC ISSUE 26.  **2ND OTU AT 00/502.**
Detection,IRDs - PUSH BUTTONS / TACTILES - PED COUNTDOWN - iBUS (TSN 3508) - VEHICLE SCOOT - CYCLE SCOOT
Amendments,SITE COMMS MIGRATED TO CAPITA SERVICES. 07-SEP-2022 DTA_BM
Comments - end
